"序号","笔记ID","作者","作者主页","标题","点赞数","收藏数","评论数","分享数","发布时间","笔记描述","主题","笔记链接","图片链接","视频链接","cookie"
11,"69ec501d0000000035029394","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","金融×科技＝❓快来解锁金融科技的奥秘","12","6","","6","2026/04/25","@本科生
在港科大（广州），金融不再是课堂上看不见、摸不着的抽象概念。它与科技相融合，成为每一位本科生触手可及的探索领域！
	
金融×科技＝❓
「红鸟面对面 · 我的大学第一步」第六期
如期而至🚀
本期嘉宾：社会枢纽金融科技学域助理教授张光，为大家解锁“金融科技的奥秘”🎁
	
答案都在视频里，快来戳开看！👆
#港科大广州[话题]# #大学生活[话题]# #科研起步[话题]# #大学规划[话题]#","[""#港科大广州"",""#大学生活"",""#科研起步"",""#大学规划""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69ec501d0000000035029394?xsec_token=ABw2CHdUk3BtQBeao327r50euMjokSvxCLGP9fh4o_qiI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/da6cbdeb6064dea15e04860f74d09ac3/1040g2sg31vcf07hohmf05p05ejjaajvhfn9lof0!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/1/110/259/01e9ec501d4d403c010370039dc31a9e31_259.mp4?sign=de96e4d1082139eee21de6c69aa4d28c&t=6a013d87",""
12,"69e0aad0000000001d01c8c3","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🌍“袋”走闲置，一起循环♻️","5","","","","2026/04/16","港科大（广州）启动购物袋回收利用计划！
🧺 无论是纸袋、无纺布袋、还是帆布袋
只要袋子干净无污渍、还能继续使用，欢迎投入回收筐中，送给它第二次“袋”来新生的机会✨
	
🗓️ 回收时间：2026年4月15日 – 4月22日
📍 回收点：
✅C1-2F East/West
✅C2-1F & 2F
	
✨ 收集回来的袋子，之后会出现在 “物归‘缘’主”二手循环市集上，大家可免费使用哦！
🔜【活动预告】 “物归‘缘’主”二手循环市集
时间：2026年4月22日 16:30-19:30
地点：C2-103&104
	
🌱一个袋子，一次循环！加入我们，一起让它们再“袋”一次好东西吧～
	
#可回收利用[话题]# #万物皆可装[话题]# #可持续消费[话题]# #环保可持续生活[话题]# #港科大广州[话题]#","[""#可回收利用"",""#万物皆可装"",""#可持续消费"",""#环保可持续生活"",""#港科大广州""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69e0aad0000000001d01c8c3?xsec_token=ABub_ZMtThlQBvjebNjW9yr7n-cskTMgDjUOmvd0NxbuI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/993e4fc3a539e1b8f74605803b0e447b/notes_pre_post/1040g3k831v100p73hu205p05ejjaajvht5g3tug!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/bb4c022f4174f27a1e2132e2868fa470/notes_pre_post/1040g3k831v100p73hu2g5p05ejjaajvhm8d9r2o!nd_dft_wlteh_webp_3""]","",""
13,"69e0aac90000000023013eb7","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🔥韩雨副教授招收博士生、研究助理","49","41","10","70","2026/04/16","韩雨，香港科技大学（广州）系统枢纽智能交通学域副教授。荷兰代尔夫特理工大学博士，主要从事地空交通协同、智能网联交通系统、新一代人工智能驱动的交通系统建模等研究。
	
欢迎对上述方向有浓厚兴趣、具备扎实背景的同学申请👇
博士生｜研究助理
	
➡️滑动图片，查看申请渠道
#博士招生[话题]# #港科大广州[话题]# #学术科研[话题]# #智能交通[话题]#","[""#博士招生"",""#港科大广州"",""#学术科研"",""#智能交通""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69e0aac90000000023013eb7?xsec_token=ABub_ZMtThlQBvjebNjW9yrzStG7PcxQDUpU7ruL1YeLI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/f5ee4d96a246c809af4593a2a718c7c1/notes_pre_post/1040g3k831v100p73hu005p05ejjaajvhtcp4h80!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/28adc835b343dd29b9e098f69a1c5dfc/notes_pre_post/1040g3k831v100p73hu0g5p05ejjaajvh1qql8to!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/2445ff91881900ace928eaac4cbe9786/notes_pre_post/1040g3k831v100p73hu105p05ejjaajvhdob6uj8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/39f600d5f1b17ad374f8a08b71d5f1c8/notes_pre_post/1040g3k831v100p73hu1g5p05ejjaajvh87hh010!nd_dft_wlteh_webp_3""]","",""
14,"69e0aabe0000000023023d8c","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","当港科广遇上敦煌！千年壁画“活”了！","23","3","1","9","2026/04/16","🎬港科大（广州）《起舞敦煌》展览刚刚收官！
🔥由港科大（广州）计算媒体与艺术学域王泽宇教授团队 × 哈佛大学CAMLab 联手打造！
💃团队运用高精度动作捕捉技术，让壁画上的飞天舞者“活”起来，就在你眼前翩翩起舞！
✨一秒穿越敦煌，沉浸式感受千年壁画的震撼与浪漫～
	
如果你错过了现场，别急！
🎥点开视频，快跟着我们的学生主播， 一起“云逛展”👆
🎤 主持人：学生记者团 | 2024级本科生 刘秋悦
	
📌关注我们，更多港科大（广州）有趣展览不再错过！
#港科大广州[话题]# #校园艺术[话题]# #看展日记[话题]# #学生vlog[话题]# #敦煌飞天[话题]# #沉浸式体验[话题]#","[""#港科大广州"",""#校园艺术"",""#看展日记"",""#学生vlog"",""#敦煌飞天"",""#沉浸式体验""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69e0aabe0000000023023d8c?xsec_token=ABub_ZMtThlQBvjebNjW9yrzqd9pbrANQ7MGk7bTaztJI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/33ac7fc0d56510a2366b69b7d2d6ed7c/1040g2sg31v100p721u705p05ejjaajvh86u9vao!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e9e092303093b7010370039d959cfed9_259.mp4?sign=6725311f38b50689eacb84e0611184eb&t=6a013d88",""
15,"69d8e65b000000002200f577","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🔥港科大（广州）程伯骏助理教授博士生招生中","15","15","1","12","2026/04/10","程伯骏，香港科技大学（广州）功能枢纽微电子学域助理教授。他的课题组专注于神经形态感知与计算（Neuromorphic Sensing & Computing），近三年课题组博士生研究成果发表于 Nature Electronics, ISSCC, VLSI, IEEE TPAMI, ICLR, ICML, CVPR 等知名期刊及会议，涵盖从底层器件、电路、系统到上层算法的交叉研究。💡
	
欢迎对上述方向有浓厚兴趣、具备扎实背景的同学申请👇
➡️滑动图片，查看申请渠道
#博士招生[话题]# #港科大广州[话题]# #学术科研[话题]# #可持续能源[话题]#","[""#博士招生"",""#港科大广州"",""#学术科研"",""#可持续能源""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69d8e65b000000002200f577?xsec_token=ABbYVhrHBmRxawuUoBrVbNq7Tts-CLnB-AX4TBk0dMZRs=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/3222690fae7578b8f2f628129a63addd/notes_pre_post/1040g3k031upe30jojm105p05ejjaajvhj5cnor8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/13ac65859a9a28ba6cb7388412a3c964/notes_pre_post/1040g3k031upe30jojm1g5p05ejjaajvh9qaj1eo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/421eb0841e2bab475a71096ee5acc7d8/notes_pre_post/1040g3k031upe30jojm205p05ejjaajvhmlfahv0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/2639fe913c76fc8109853e3f7d83d844/notes_pre_post/1040g3k031upe30jojm2g5p05ejjaajvh1n4ssgo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/55e1c71aa73f21d024350e610881a456/notes_pre_post/1040g3k031upe30jojm305p05ejjaajvh3dfmiho!nd_dft_wlteh_webp_3""]","",""
16,"69d8e643000000001b0012f4","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","60秒，装下港科广的一天✨","84","10","4","18","2026/04/10","在用60秒，见证红鸟广场的日与夜后，
这一次，学生记者团又在河边施了个“时空魔法”——
把一整天的光影与步履，以及始终相伴的黑天鹅和锦鲤，压缩进一分钟⏳
从晨曦到灯火，从匆匆到漫步🌅🌃
这幅时光画卷里，
你，会出现在哪一秒？🤔
	
《港科广60秒》第二集
导演：何子涵
摄影：何昊宇、王雨佳、汪茵
剪辑：汪茵、王雨佳、何昊宇
演出：何子涵、王雨佳、何昊宇
音乐：Les rues de Paris（By: Nicolas Godin）
港科大（广州）学生记者团
#港科广[话题]# #校园日常[话题]# #时空魔法[话题]# #一分钟看遍一天[话题]#","[""#港科广"",""#校园日常"",""#时空魔法"",""#一分钟看遍一天""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69d8e643000000001b0012f4?xsec_token=ABbYVhrHBmRxawuUoBrVbNq3j7k94DVDw_h1YKNN6klIQ=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/f15fe2a69b7e7061e89fc86fabf5ecd8/1040g2sg31upe30jp1ue05p05ejjaajvhu5u2fe0!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e9d8d3ca570fa3010370039d7743d4e8_259.mp4?sign=7e275e5237f202e8dc504d83c6b56198&t=6a013d89",""
17,"69d780a80000000023010999","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","🔥齐杰助理教授招收博士生、博士后、研究助理","25","11","2","8","2026/04/09","齐杰，香港科技大学（广州）可持续能源与环境学域助理教授。他长期聚焦于金属能源材料与结构金属材料研究，强调实验、计算与人工智能深度融合。💡
	
欢迎对上述方向有浓厚兴趣、具备扎实背景的同学申请👇
博士生｜博士后｜研究助理
➡️左滑图片，查看申请渠道
#博士招生[话题]# #港科大广州[话题]# #学术科研[话题]# #可持续能源[话题]#","[""#博士招生"",""#港科大广州"",""#学术科研"",""#可持续能源""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69d780a80000000023010999?xsec_token=ABVxyHxO3CSKkNRMUrgjEiVeRV9LJNPMIBTtlf_Xdn0-A=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/24e32646796d49cc7c0543fa73681ef5/1040g2sg31uo4mcpqj4705p05ejjaajvh8gr7fo8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/78f1edda082db237cea53ecc1039b520/1040g2sg31uo4mcpqj47g5p05ejjaajvhqsu9vqg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/3707c24de587c129eff3c87479e76177/1040g2sg31uo4mcpqj4805p05ejjaajvhue9akq8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/c8f6f3f8fe0359d79e05523518894001/1040g2sg31uo4mcpqj48g5p05ejjaajvhtiac750!nd_dft_wlteh_webp_3""]","",""
18,"69d77558000000001d01880e","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科大（广州）2026夏令营正式开放申请啦！","9","2","2","2","2026/04/09","🌍全球中学生&本科生
这个暑假，来一场创新蜕变✨
港科大（广州）2026非学分夏令营正式开放申请🔥
	
📅 7月26日 - 8月1日
🎯 7天沉浸式课程
🧪 与全球顶级科学家1v1交流
📜 收获港科大（广州）官方结营证书
💡 养成跨学科思维+创新能力
👫 结识来自全球的优秀小伙伴
	
🎥 想了解更多？
4月10日 15:00
扫描海报上的二维码，锁定官方直播
项目老师在线讲解各方向特色，手把手教你选方向！
申请渠道可私信✉️获取[薯券R]
#暑假夏令营[话题]# #港科大广州[话题]# #中学生活动[话题]# #本科生必看[话题]# #跨学科创新[话题]#","[""#暑假夏令营"",""#港科大广州"",""#中学生活动"",""#本科生必看"",""#跨学科创新""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69d77558000000001d01880e?xsec_token=ABVxyHxO3CSKkNRMUrgjEiVSRjjzIVa3KtA9-DXRtHHWY=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/d111da0e8b71bbc0ae55ac05dc74241a/notes_pre_post/1040g3k831uo3a6dihm705p05ejjaajvh1jp2md0!nd_dft_wlteh_webp_3""]","",""
19,"69cf82c1000000001b003395","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","来港科大（广州）踏青，我们给你点颜色看看","38","2","3","8","2026/04/03","春意渐暖，卉木萋萋
从澄澈浅蓝，到绿荫袅袅
清明雨润，万物以冷调启幕
却在每一片叶脉里
藏好生长的温度
	
浮光跃金，静影沉璧
清风拂过面庞
捎来新蕊绽放的线索
我们把春日晴好
唱成明亮的短歌
	
暖阳携着绯红与烟紫的旖旎
将那些无形之过往
铭记于日晷游移的光影
红鸟振翅的地方
万物清明，自有回响
	
此刻，与港科大（广州）
来一场春光浸染的校园“color walk”
	
图像来源：Bunny Chen、Faul.
#港科大广州[话题]# #享受春的色彩[话题]# #描绘春日色彩[话题]#","[""#港科大广州"",""#享受春的色彩"",""#描绘春日色彩""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69cf82c1000000001b003395?xsec_token=ABRvBWX7jCTWAehzNnmrB5IEfPKWWQXfe87PAxwSoQ6pk=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/ac062357c361bbb62305d347059be0f5/spectrum/1040g34o31ugas0ubhu105p05ejjaajvhgv06e08!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/72130bf6af797b5a3d2159c5c093145e/spectrum/1040g34o31ugas4jt1m105p05ejjaajvhq7lk81g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/99588881a8549161715d4799a851692b/spectrum/1040g0k031ugas7flj4705p05ejjaajvha3hm660!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/b908f4fdc5ec5a48ecf0b3ddecd44ee6/spectrum/1040g0k031ugasapv1m005p05ejjaajvh2p984t0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/e04d676004ef6045a0a1f7059434adb5/spectrum/1040g0k031ugaseau1m0g5p05ejjaajvhuee4770!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/f3a098508b8ebd8609b8d7f9378679d1/spectrum/1040g0k031ugasjgtis005p05ejjaajvhrkrkl60!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/a5b6488a4562b8842d12602c9855cadf/spectrum/1040g34o31ugasn9k2s105p05ejjaajvh5170l40!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/8c0fa59390745303adc0e5ab7bda7470/spectrum/1040g34o31ugasrcchm105p05ejjaajvhsbi6hhg!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/f2343ab5374713826660c488efeb540f/spectrum/1040g34o31ugasrcchm1g5p05ejjaajvhj3q7d70!nd_dft_wlteh_webp_3""]","",""
20,"69cf66e7000000002302524c","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科大（广州）方婷助理教授招收博士生","20","4","","16","2026/04/03","方婷，现任香港科技大学（广州）可持续能源与环境学域、地球与海洋大气科学学域助理教授（博士生导师），教育部海外青年人才。中山大学学士，美国佐治亚理工学院博士，加州大学尔湾分校博士后。现任《Environmental Science & Technology》和《Eco-Environment & Health》青年编委，同时担任多个国际知名期刊审稿人。
	
💡欢迎符合要求的优秀申请者加入！
	
📌注：在研究概述中，请简要介绍申请人的研究背景及其对后续研究的构想。如果申请通过筛选，课题组将尽快通过电子邮件通知面试的相关事宜。本招生采用滚动录取方式，名额招满即止。
	
👆滑动图片，快速了解申请渠道
#博士招生[话题]# #港科大广州[话题]##学术科研[话题]# #可持续能源与环境[话题]# #地球与海洋大气科学[话题]#","[""#博士招生"",""#港科大广州"",""#学术科研"",""#可持续能源与环境"",""#地球与海洋大气科学""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69cf66e7000000002302524c?xsec_token=ABRvBWX7jCTWAehzNnmrB5IFMJ7Tr1139Aia01AGR1eqQ=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/325af9a2995409c4cf3d0cb40580576c/1040g2sg31ug66civ343g5p05ejjaajvhn4vett0!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/a349215af0c0e565690ad21ac62afe2e/1040g2sg31ugan5d3hu2g5p05ejjaajvhtbrf4s8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/71dc2ebc3ebb4b61ff557a4276b86a49/1040g2sg31ug66civ34205p05ejjaajvhlkq9dqo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/cf383fdf8a5afab1e52f461bd2d9c1fa/1040g2sg31ug66civ346g5p05ejjaajvh52sig5g!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/7c4e322e9eeee618cc0414cecccee4b8/1040g2sg31ug66civ342g5p05ejjaajvhgmr3bl8!nd_dft_wlteh_webp_3""]","",""
21,"69cf5cc0000000001d01d34a","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","我不允许广州二中人看不到这条消息！","24","2","","21","2026/04/08","想知道高能量密度的“固态电池”黑科技⚡️？
好奇国家押宝的新能源行业💰到底有多香？
清华+哈佛学霸王牌师兄👨‍🎓传授涨分秘籍！
直接对话港科广学域主任🔥！
	
港科大（广州）空降广州二中🚀
学域主任邱惠和教授亲自带队！
状元师兄王艺超深度开讲！
手慢无前排❗速来抢占与学术大咖对话席位👇
	
⏰时间： 2026.04.13 (周一) | 17:20-18:20
📍地点：广州市二中校内演播厅
	
🎤讲座①：
《从锂离子电池到固态电池——电池科普讲座》🔬⚡
🎤讲座②：
《新能源科学与工程本科专业简介》🌱♻️
	
✅ 沉浸式get前沿科技 →
从实验室到产业界的新能源大秀🔋🌿
✅ 面对面抄作业 →
高考692分学长的涨分攻略📚✏️
✅ 直通985/211外新选择 →
粤港澳大湾区C位高校招生官现场答疑🗣️🎯
	
二中人，速速集合！
#香港科技大学广州[话题]##港科广[话题]##港科广功能枢纽[话题]# #港科广可持续能源与环境学域[话题]# #广州二中[话题]# #广州高中[话题]# #高考[话题]# #本科招生[话题]# #新能源科学与工程[话题]# #新能源[话题]#","[""#香港科技大学广州"",""#港科广"",""#港科广功能枢纽"",""#港科广可持续能源与环境学域"",""#广州二中"",""#广州高中"",""#高考"",""#本科招生"",""#新能源科学与工程"",""#新能源""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69cf5cc0000000001d01d34a?xsec_token=ABRvBWX7jCTWAehzNnmrB5IGGkFszL3LeoKj5xeqnV7aI=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/194adede387194aeea00ff6597433a0a/notes_pre_post/1040g3k031umncbjo1u005p05ejjaajvh1bqqfag!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/2749c4e4c11616619daa6a9235f29a7b/notes_pre_post/1040g3k031umncbjo1u0g5p05ejjaajvhfui6mf8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/a0777f46baf7ea4e216d2f2790f7dd3e/1040g2sg31ug66civ344g5p05ejjaajvhmrf4hro!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/23bdc4aee4b006037cc415508fb0a703/1040g2sg31ug66civ34505p05ejjaajvhef9cjkg!nd_dft_wlteh_webp_3""]","",""
22,"69ce138300000000210048f0","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","港科大（广州）许人镜助理教授招收博士生","45","43","6","52","2026/04/02","许人镜，美国哈佛大学博士，香港科技大学（广州）微电子学域、机器人及自主系统双聘助理教授/副研究员。
	
主要从事人形机器人运控算法，移动机械臂操作，针对具身智能场景的新型传感器和芯片等研究。以第一作者或通讯作者身份在国际权威会议、期刊发表论文80余篇。
	
💡欢迎对人形机器人、具身智能、类脑计算等方向感兴趣的优秀申请者加入！
	
👆滑动图片，快速了解申请渠道
#博士招生[话题]# #港科大广州[话题]# #学术科研[话题]# #微电子[话题]#","[""#博士招生"",""#港科大广州"",""#学术科研"",""#微电子""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69ce138300000000210048f0?xsec_token=ABeCArv9EOBdfnMBxTQmyJ2uqJnapDLSK1-x5HUVJBGrw=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/5708d97e9a48c7902d05006e60682cdc/1040g2sg31uetobrnj4f05p05ejjaajvhgaqcat8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/01043fb433d58491473745f016cd36c7/1040g2sg31uetobrnj4ig5p05ejjaajvhd4iinoo!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/4dbce055c1cba8b5aa238b86cff310e2/1040g2sg31uetobrnj4i05p05ejjaajvhuoq8cg8!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/a718a050a61cb793ab7bc0f73abce2c7/1040g2sg31uetobrnj4g05p05ejjaajvhvg4uvtg!nd_dft_wlteh_webp_3""]","",""
23,"69cce8d70000000023027c4c","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","这群港科广er，凭实力拿下科创奖学金✨","8","2","1","2","2026/04/01","3月31日，第二届广汽集团-香港科技大学（广州）创新人才发展奖学金颁奖典礼在港科大（广州）圆满举行🎉
	
本届奖学金自去年11月启动，吸引28个创业项目申报，充分展现了港科广学子的科创活力与创业热情。
经过奖学金管理小组的初步筛选，26个项目进入了答辩环节。最终5名学生及其团队脱颖而出，每个项目赢得20万元奖金支票[哇R]
-
	
[向右R]了解更多
创新人才发展奖学金项目是广汽集团与港科大（广州）于2023年6月签订的《战略合作框架协议》的关键落地举措，用于奖励在智能网联新能源汽车、人工智能、智能交通等领域表现突出的硕博士创业团队。自2024年首届启动以来，已吸引50多个优质创业项目参与角逐，累计评选出十个优秀项目团队，获奖项目覆盖人工智能、智能交通等多个赛道，充分展现了港科广学子的校园创业活力，也成为我校创新创业的生动范例。
#港科大广州[话题]# #创新创业[话题]# #奖学金[话题]#","[""#港科大广州"",""#创新创业"",""#奖学金""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69cce8d70000000023027c4c?xsec_token=ABrs9T3O2xrW4o2djFwossKGWYkDX1qHeNSqZKelXo5Oc=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/38b884506f47a49a1b28af8c864f6811/spectrum/1040g34o31udmjagfj6105p05ejjaajvhp37m458!nd_dft_wlteh_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/cfb9510970d96adde4f8effa2f83ebfb/spectrum/1040g34o31udn6sgnj4405p05ejjaajvhusfbc7g!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/a51f6f8d1c3c50edd23a5f15150456e2/spectrum/1040g34o31udn6sgnj4505p05ejjaajvh737n6mo!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/9d34ffa01cff8e32270d2aceb2025643/spectrum/1040g34o31udn6sgnj45g5p05ejjaajvhiar7g08!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/74c37ddc4cbddfee878f56f7806477be/spectrum/1040g34o31udn6sgnj4605p05ejjaajvh3usjmjg!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/c39cb454f854cb1c73a308512c6cb0ff/spectrum/1040g34o31udn6sgnj46g5p05ejjaajvhhtpbjao!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/786b1bd7a5ef1fd7327c88b5d9c517fc/spectrum/1040g34o31udn6sgnj4705p05ejjaajvhvnlt8mg!nd_dft_wgth_webp_3"",""https://sns-webpic-qc.xhscdn.com/202605072223/1d89678d1fae007c9c4508722e0f7f40/spectrum/1040g34o31udn6sgnj47g5p05ejjaajvht3a5q78!nd_dft_wgth_webp_3""]","",""
24,"69cbcbe6000000001d01c274","香港科技大学（广州）","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1","从爱琴海到南沙湾：两位港科广er的灯会奇遇","42","4","","17","2026/03/31","跟我走！探湾区🏃🏃
	
港科大（广州）来自希腊的访问生Georgia，遇上来自中国香港的本科生叶晋宇，一起去逛2026年粤港澳大湾区灯会🏮花神灯、李白对月、香港街……👆戳视频，来看两位港科广er的这场跨越千年的光影奇遇✨
	
🎬 这是笃学路1号编辑部全新打造的《跟我走！探湾区》第一站：打卡大湾区灯会
	
快跟着港科广er的视角，在湾区走走逛逛，感受文化与科技碰撞的温度🌉下一站想去哪？评论区见！
#粤港澳大湾区灯会[话题]# #港科大广州[话题]# #中外文化交流[话题]# #湾区探秘[话题]#","[""#粤港澳大湾区灯会"",""#港科大广州"",""#中外文化交流"",""#湾区探秘""]","https://www.xiaohongshu.com/user/profile/640574e60000000029014ff1/69cbcbe6000000001d01c274?xsec_token=AB8LQ1-sLME7v18f2769BSgMXeGCXuTGuVTIPTv89fpUU=&xsec_source=pc_user","[""https://sns-webpic-qc.xhscdn.com/202605072223/e414891a41f35e447b3d74f852242304/1040g2sg31ucmns9a1me05p05ejjaajvhqivppjg!nd_dft_wlteh_webp_3""]","https://sns-video-hs.xhscdn.com/stream/79/110/259/01e9cbcbe656332c010370039d44174d62_259.mp4?sign=9ddda3750f9c418aa6b38aca8a906b9f&t=6a013d8c",""
